Side,Noise,Image,TopLeft,TopMid,TopRight,BottomLeft,BottomMid,BottomRight
1,-1,139,CFD-WM-001-007-HC.jpg,CFD-WF-243-148-N.jpg,CFD-WF-027-007-HC.jpg,CFD-WF-029-021-HO.jpg,CFD-WF-026-017-HO.jpg,CFD-WF-221-005-N.jpg
1,1,112,CFD-WM-001-007-HC.jpg,CFD-WF-017-016-HC.jpg,CFD-WF-006-019-A.jpg,CFD-WF-001-016-A.jpg,CFD-WF-026-024-F.jpg,CFD-WF-019-024-F.jpg
0,-1,70,CFD-WF-031-009-HC.jpg,CFD-WF-029-026-A.jpg,CFD-WF-011-002-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-011-016-F.jpg,CFD-WF-001-003-N.jpg
1,-1,99,CFD-WF-212-050-N.jpg,CFD-WF-029-026-A.jpg,CFD-WF-022-019-HO.jpg,CFD-WF-014-023-F.jpg,CFD-WF-022-023-A.jpg,CFD-WM-001-007-HC.jpg
0,1,111,CFD-WF-026-008-A.jpg,CFD-WF-208-068-N.jpg,CFD-WF-008-005-HC.jpg,CFD-WF-030-026-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-009-015-F.jpg
1,1,127,CFD-WF-201-156-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-016-024-F.jpg,CFD-WF-012-002-N.jpg,CFD-WF-001-010-HC.jpg,CFD-WF-018-013-F.jpg
1,1,141,CFD-WM-001-007-HC.jpg,CFD-WF-026-024-F.jpg,CFD-WF-027-021-HO.jpg,CFD-WF-029-023-HC.jpg,CFD-WF-012-017-F.jpg,CFD-WF-030-003-HO.jpg
1,1,103,CFD-WM-001-007-HC.jpg,CFD-WF-245-084-N.jpg,CFD-WF-008-005-HC.jpg,CFD-WF-023-020-HO.jpg,CFD-WF-226-095-N.jpg,CFD-WF-001-003-N.jpg
0,-1,72,CFD-WF-018-017-N.jpg,CFD-WF-229-004-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-037-016-A.jpg,CFD-WF-026-024-F.jpg,CFD-WF-247-065-N.jpg
1,1,40,CFD-WM-001-007-HC.jpg,CFD-WF-217-085-N.jpg,CFD-WF-233-112-N.jpg,CFD-WF-017-012-F.jpg,CFD-WF-252-159-N.jpg,CFD-WF-213-031-N.jpg
1,1,60,CFD-WM-001-007-HC.jpg,CFD-WF-012-012-A.jpg,CFD-WF-024-031-F.jpg,CFD-WF-012-002-N.jpg,CFD-WF-017-012-F.jpg,CFD-WF-229-004-N.jpg
1,-1,143,CFD-WF-005-016-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-008-016-F.jpg,CFD-WF-015-027-F.jpg,CFD-WF-031-005-HO.jpg,CFD-WF-017-016-HC.jpg
0,1,20,CFD-WF-024-003-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-023-013-A.jpg,CFD-WF-039-032-A.jpg,CFD-WF-022-019-HO.jpg,CFD-WF-038-033-F.jpg
1,1,104,CFD-WF-038-030-A.jpg,CFD-WF-036-015-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-005-022-A.jpg,CFD-WF-222-092-N.jpg,CFD-WF-022-019-HO.jpg
1,1,86,CFD-WF-015-022-HO.jpg,CFD-WF-013-006-HO.jpg,CFD-WF-035-019-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-008-011-A.jpg,CFD-WF-003-004-HO.jpg
1,1,120,CFD-WF-009-001-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-009-006-HC.jpg,CFD-WF-020-023-HO.jpg,CFD-WF-031-015-A.jpg,CFD-WF-034-028-F.jpg
0,-1,84,CFD-WF-036-026-HO.jpg,CFD-WF-022-007-HC.jpg,CFD-WF-024-010-HC.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-003-025-F.jpg,CFD-WF-251-014-N.jpg
1,-1,27,CFD-WM-001-007-HC.jpg,CFD-WF-242-001-N.jpg,CFD-WF-035-033-A.jpg,CFD-WF-008-005-HC.jpg,CFD-WF-011-006-HC.jpg,CFD-WF-233-112-N.jpg
0,-1,130,CFD-WF-028-025-HC.jpg,CFD-WF-028-023-N.jpg,CFD-WF-221-005-N.jpg,CFD-WF-202-056-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-022-023-A.jpg
1,-1,49,CFD-WF-037-029-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-025-019-N.jpg,CFD-WF-019-035-HO.jpg,CFD-WF-033-035-F.jpg,CFD-WF-201-156-N.jpg
0,1,37,CFD-WF-035-027-HO.jpg,CFD-WF-025-031-F.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-037-016-A.jpg,CFD-WF-015-014-A.jpg,CFD-WF-037-034-HC.jpg
1,-1,107,CFD-WF-011-002-N.jpg,CFD-WF-031-005-HO.jpg,CFD-WF-024-029-A.jpg,CFD-WF-029-023-HC.jpg,CFD-WF-022-014-F.jpg,CFD-WM-001-007-HC.jpg
1,1,24,CFD-WF-013-003-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-226-095-N.jpg,CFD-WF-024-003-N.jpg,CFD-WF-248-129-N.jpg,CFD-WF-017-016-HC.jpg
1,-1,25,CFD-WF-033-031-A.jpg,CFD-WF-024-029-A.jpg,CFD-WF-252-159-N.jpg,CFD-WF-021-002-N.jpg,CFD-WF-030-026-F.jpg,CFD-WM-001-007-HC.jpg
1,-1,38,CFD-WF-007-001-N.jpg,CFD-WF-219-038-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-024-003-N.jpg,CFD-WF-037-034-HC.jpg,CFD-WF-248-129-N.jpg
