Side,Noise,Image,TopLeft,TopMid,TopRight,BottomLeft,BottomMid,BottomRight
0,-1,287,CFD-WM-019-006-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-242-011-N.jpg,CFD-WM-017-003-HC.jpg,CFD-WM-020-012-F.jpg,CFD-WM-023-001-N.jpg
0,1,191,CFD-WF-001-003-N.jpg,CFD-WM-003-006-HC.jpg,CFD-WM-015-005-HO.jpg,CFD-WM-026-006-HO.jpg,CFD-WM-219-008-N.jpg,CFD-WM-017-005-HO.jpg
1,1,252,CFD-WM-016-002-HO.jpg,CFD-WM-220-068-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-013-A.jpg,CFD-WM-001-007-HC.jpg,CFD-WM-022-003-HC.jpg
1,-1,284,CFD-WF-001-003-N.jpg,CFD-WM-019-009-HO.jpg,CFD-WM-248-036-N.jpg,CFD-WM-004-011-A.jpg,CFD-WM-034-030-N.jpg,CFD-WM-243-107-N.jpg
0,1,233,CFD-WM-210-057-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-233-106-N.jpg,CFD-WM-039-010-A.jpg,CFD-WM-012-005-HO.jpg,CFD-WM-001-011-HO.jpg
0,1,277,CFD-WF-001-003-N.jpg,CFD-WM-014-013-A.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-026-006-HO.jpg,CFD-WM-040-033-F.jpg,CFD-WM-257-161-N.jpg
1,1,176,CFD-WM-012-001-N.jpg,CFD-WM-009-014-F.jpg,CFD-WM-018-002-N.jpg,CFD-WM-014-004-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-003-N.jpg
0,-1,203,CFD-WM-035-033-HO.jpg,CFD-WM-016-008-A.jpg,CFD-WM-236-072-N.jpg,CFD-WM-010-020-F.jpg,CFD-WM-033-007-HO.jpg,CFD-WF-001-003-N.jpg
0,-1,179,CFD-WM-004-011-A.jpg,CFD-WM-036-018-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-009-004-HO.jpg,CFD-WM-214-026-N.jpg,CFD-WM-243-107-N.jpg
1,1,292,CFD-WM-248-036-N.jpg,CFD-WM-034-035-HO.jpg,CFD-WM-037-025-N.jpg,CFD-WM-026-019-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-025-018-HC.jpg
0,-1,165,CFD-WM-036-037-HC.jpg,CFD-WM-017-002-N.jpg,CFD-WM-029-014-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-006-002-N.jpg,CFD-WM-025-002-N.jpg
1,-1,152,CFD-WM-009-006-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-012-F.jpg,CFD-WM-004-010-N.jpg,CFD-WM-019-013-A.jpg,CFD-WM-017-002-N.jpg
0,-1,155,CFD-WM-017-005-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-216-061-N.jpg,CFD-WM-041-009-A.jpg,CFD-WM-205-007-N.jpg,CFD-WM-227-099-N.jpg
1,1,245,CFD-WM-219-008-N.jpg,CFD-WM-212-097-N.jpg,CFD-WM-036-047-F.jpg,CFD-WM-228-065-N.jpg,CFD-WM-034-032-HC.jpg,CFD-WF-001-003-N.jpg
1,1,227,CFD-WM-028-019-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-009-014-F.jpg,CFD-WM-257-161-N.jpg,CFD-WM-035-018-A.jpg,CFD-WM-002-007-HO.jpg
0,1,212,CFD-WM-009-004-HO.jpg,CFD-WM-009-014-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-017-F.jpg,CFD-WM-035-028-F.jpg,CFD-WM-004-005-HC.jpg
0,1,243,CFD-WM-001-007-HC.jpg,CFD-WM-214-026-N.jpg,CFD-WM-010-007-HC.jpg,CFD-WM-001-014-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-235-147-N.jpg
1,-1,274,CFD-WM-012-005-HO.jpg,CFD-WM-013-006-HO.jpg,CFD-WM-020-001-N.jpg,CFD-WM-036-031-N.jpg,CFD-WM-242-011-N.jpg,CFD-WF-001-003-N.jpg
1,1,264,CFD-WM-023-015-F.jpg,CFD-WM-207-048-N.jpg,CFD-WM-012-015-A.jpg,CFD-WM-001-011-HO.jpg,CFD-WM-020-012-F.jpg,CFD-WF-001-003-N.jpg
1,1,186,CFD-WM-020-003-HO.jpg,CFD-WM-230-131-N.jpg,CFD-WM-011-002-N.jpg,CFD-WM-034-030-N.jpg,CFD-WM-004-011-A.jpg,CFD-WF-001-003-N.jpg
1,1,202,CFD-WM-230-131-N.jpg,CFD-WM-011-011-A.jpg,CFD-WM-023-015-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-010-007-HC.jpg,CFD-WM-025-018-HC.jpg
0,1,261,CFD-WM-033-025-N.jpg,CFD-WM-040-023-HO.jpg,CFD-WM-256-138-N.jpg,CFD-WM-220-068-N.jpg,CFD-WM-026-019-A.jpg,CFD-WF-001-003-N.jpg
1,1,173,CFD-WM-002-009-N.jpg,CFD-WM-233-106-N.jpg,CFD-WM-009-006-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-026-001-N.jpg,CFD-WM-201-063-N.jpg
1,1,221,CFD-WM-016-001-N.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-028-005-HC.jpg,CFD-WM-236-072-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-009-HO.jpg
